"REF_DATE","GEO","DGUID","Age (15A)","Gender (3)","Statistics (3)","Main mode of commuting (11A)","Commuting destination (5)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4912.2.1.1.4.3","40","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4912.2.1.1.4.4","10","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Total - Commuting destination","","0","units","0","","4912.2.1.1.5.1","215","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute within census subdivision (CSD) of residence","","0","units","0","","4912.2.1.1.5.2","135","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4912.2.1.1.5.3","55","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4912.2.1.1.5.4","25","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Total - Commuting destination","","0","units","0","","4912.2.1.1.6.1","95","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","4912.2.1.1.6.2","70","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4912.2.1.1.6.3","15","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4912.2.1.1.6.4","10","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Total - Commuting destination","","0","units","0","","4912.2.1.1.7.1","115","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","4912.2.1.1.7.2","65","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4912.2.1.1.7.3","35","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4912.2.1.1.7.4","20","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Sustainable transportation","Total - Commuting destination","","0","units","0","","4912.2.1.1.8.1","645","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","4912.2.1.1.8.2","565","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4912.2.1.1.8.3","30","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4912.2.1.1.8.4","30","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different province or territory","","0","units","0","","4912.2.1.1.8.5","15","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Public transit","Total - Commuting destination","","0","units","0","","4912.2.1.1.9.1","225","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Public transit","Commute within census subdivision (CSD) of residence","","0","units","0","","4912.2.1.1.9.2","190","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Public transit","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4912.2.1.1.9.3","15","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Public transit","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4912.2.1.1.9.4","15","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Active transportation","Total - Commuting destination","","0","units","0","","4912.2.1.1.10.1","420","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Active transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","4912.2.1.1.10.2","375","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Active transportation","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4912.2.1.1.10.3","15","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Active transportation","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4912.2.1.1.10.4","20","","","","0"
"2021","Squamish-Lillooet","2021A00035931","15 to 24 years","Total - Gender","Count","Other method","Total - Commuting destination","","0","units","0","","4912.2.1.1.11.1","10","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Total - Commuting destination","","0","units","0","","4952.2.1.1.1.1","6435","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute within census subdivision (CSD) of residence","","0","units","0","","4952.2.1.1.1.2","5205","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4952.2.1.1.1.3","1005","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4952.2.1.1.1.4","185","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different province or territory","","0","units","0","","4952.2.1.1.1.5","45","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Car, truck or van","Total - Commuting destination","","0","units","0","","4952.2.1.1.2.1","5125","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute within census subdivision (CSD) of residence","","0","units","0","","4952.2.1.1.2.2","3980","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4952.2.1.1.2.3","950","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4952.2.1.1.2.4","150","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different province or territory","","0","units","0","","4952.2.1.1.2.5","45","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Total - Commuting destination","","0","units","0","","4952.2.1.1.3.1","3755","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","4952.2.1.1.3.2","2860","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4952.2.1.1.3.3","750","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4952.2.1.1.3.4","110","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different province or territory","","0","units","0","","4952.2.1.1.3.5","30","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Total - Commuting destination","","0","units","0","","4952.2.1.1.4.1","750","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","4952.2.1.1.4.2","675","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4952.2.1.1.4.3","70","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Total - Commuting destination","","0","units","0","","4952.2.1.1.5.1","615","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute within census subdivision (CSD) of residence","","0","units","0","","4952.2.1.1.5.2","440","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4952.2.1.1.5.3","130","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4952.2.1.1.5.4","35","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different province or territory","","0","units","0","","4952.2.1.1.5.5","10","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Total - Commuting destination","","0","units","0","","4952.2.1.1.6.1","235","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","4952.2.1.1.6.2","170","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4952.2.1.1.6.3","55","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4952.2.1.1.6.4","20","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Total - Commuting destination","","0","units","0","","4952.2.1.1.7.1","375","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","4952.2.1.1.7.2","275","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4952.2.1.1.7.3","80","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4952.2.1.1.7.4","10","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different province or territory","","0","units","0","","4952.2.1.1.7.5","10","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Sustainable transportation","Total - Commuting destination","","0","units","0","","4952.2.1.1.8.1","1270","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","4952.2.1.1.8.2","1195","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4952.2.1.1.8.3","55","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4952.2.1.1.8.4","20","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Public transit","Total - Commuting destination","","0","units","0","","4952.2.1.1.9.1","710","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Public transit","Commute within census subdivision (CSD) of residence","","0","units","0","","4952.2.1.1.9.2","680","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Public transit","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4952.2.1.1.9.3","20","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Public transit","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4952.2.1.1.9.4","10","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Active transportation","Total - Commuting destination","","0","units","0","","4952.2.1.1.10.1","560","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Active transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","4952.2.1.1.10.2","515","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Active transportation","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4952.2.1.1.10.3","35","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Active transportation","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4952.2.1.1.10.4","10","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Other method","Total - Commuting destination","","0","units","0","","4952.2.1.1.11.1","40","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Other method","Commute within census subdivision (CSD) of residence","","0","units","0","","4952.2.1.1.11.2","35","","","","0"
"2021","Thompson-Nicola","2021A00035933","15 to 24 years","Total - Gender","Count","Other method","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4952.2.1.1.11.4","10","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Total - Commuting destination","","0","units","0","","5047.2.1.1.1.1","11200","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute within census subdivision (CSD) of residence","","0","units","0","","5047.2.1.1.1.2","8465","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5047.2.1.1.1.3","2285","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5047.2.1.1.1.4","380","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different province or territory","","0","units","0","","5047.2.1.1.1.5","70","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Car, truck or van","Total - Commuting destination","","0","units","0","","5047.2.1.1.2.1","8875","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute within census subdivision (CSD) of residence","","0","units","0","","5047.2.1.1.2.2","6445","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5047.2.1.1.2.3","2045","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5047.2.1.1.2.4","345","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different province or territory","","0","units","0","","5047.2.1.1.2.5","45","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Total - Commuting destination","","0","units","0","","5047.2.1.1.3.1","6805","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","5047.2.1.1.3.2","4935","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5047.2.1.1.3.3","1570","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5047.2.1.1.3.4","265","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different province or territory","","0","units","0","","5047.2.1.1.3.5","30","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Total - Commuting destination","","0","units","0","","5047.2.1.1.4.1","1290","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","5047.2.1.1.4.2","1010","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5047.2.1.1.4.3","270","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5047.2.1.1.4.4","10","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Total - Commuting destination","","0","units","0","","5047.2.1.1.5.1","775","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute within census subdivision (CSD) of residence","","0","units","0","","5047.2.1.1.5.2","495","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5047.2.1.1.5.3","205","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5047.2.1.1.5.4","65","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different province or territory","","0","units","0","","5047.2.1.1.5.5","10","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Total - Commuting destination","","0","units","0","","5047.2.1.1.6.1","240","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","5047.2.1.1.6.2","135","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5047.2.1.1.6.3","85","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5047.2.1.1.6.4","20","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Total - Commuting destination","","0","units","0","","5047.2.1.1.7.1","540","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","5047.2.1.1.7.2","365","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5047.2.1.1.7.3","120","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5047.2.1.1.7.4","45","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different province or territory","","0","units","0","","5047.2.1.1.7.5","10","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Sustainable transportation","Total - Commuting destination","","0","units","0","","5047.2.1.1.8.1","2150","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","5047.2.1.1.8.2","1900","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5047.2.1.1.8.3","195","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5047.2.1.1.8.4","30","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different province or territory","","0","units","0","","5047.2.1.1.8.5","30","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Public transit","Total - Commuting destination","","0","units","0","","5047.2.1.1.9.1","1060","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Public transit","Commute within census subdivision (CSD) of residence","","0","units","0","","5047.2.1.1.9.2","885","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Public transit","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5047.2.1.1.9.3","140","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Public transit","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5047.2.1.1.9.4","25","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Public transit","Commute to a different province or territory","","0","units","0","","5047.2.1.1.9.5","15","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Active transportation","Total - Commuting destination","","0","units","0","","5047.2.1.1.10.1","1090","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Active transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","5047.2.1.1.10.2","1015","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Active transportation","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5047.2.1.1.10.3","55","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Active transportation","Commute to a different province or territory","","0","units","0","","5047.2.1.1.10.5","15","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Other method","Total - Commuting destination","","0","units","0","","5047.2.1.1.11.1","180","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Other method","Commute within census subdivision (CSD) of residence","","0","units","0","","5047.2.1.1.11.2","125","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Other method","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5047.2.1.1.11.3","45","","","","0"
"2021","Central Okanagan","2021A00035935","15 to 24 years","Total - Gender","Count","Other method","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5047.2.1.1.11.4","10","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Total - Commuting destination","","0","units","0","","5057.2.1.1.1.1","3650","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute within census subdivision (CSD) of residence","","0","units","0","","5057.2.1.1.1.2","1830","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5057.2.1.1.1.3","1390","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5057.2.1.1.1.4","405","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different province or territory","","0","units","0","","5057.2.1.1.1.5","25","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Car, truck or van","Total - Commuting destination","","0","units","0","","5057.2.1.1.2.1","3110","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute within census subdivision (CSD) of residence","","0","units","0","","5057.2.1.1.2.2","1420","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5057.2.1.1.2.3","1325","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5057.2.1.1.2.4","355","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different province or territory","","0","units","0","","5057.2.1.1.2.5","20","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Total - Commuting destination","","0","units","0","","5057.2.1.1.3.1","2185","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","5057.2.1.1.3.2","920","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5057.2.1.1.3.3","955","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5057.2.1.1.3.4","295","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different province or territory","","0","units","0","","5057.2.1.1.3.5","20","","","","0"
